atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	h_min	h_max	ligand_atom_type	SMARTS	SMARTS_index	interaction_types
C_pi_don	4275	2.0	47.0372856816657	0.0425194602753101	0.0	0.1065103725820631	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi
N_pi_don_pos	4478	120.0	48.70251245476523	2.4639385927256976	1.973773519694466	2.948952622553999	+	0	180	0.0	0.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi;hbond_classic
N_pi_don_pos	4478	47.0	30.310971798912004	1.5505936369116031	1.112998890834839	2.0844417987124766	+	0	180	0.5	1.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi;hbond_classic
N_pi_don_pos	4478	30.0	17.154452979407168	1.7488170585219531	1.1932124943357352	2.46366756481338	+	0	180	1.0	1.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi;hbond_classic
N_pi_don_pos	4478	26.0	11.696144068877537	2.2229548342503604	1.4387678099284278	2.9825760023504584	+	0	180	1.5	2.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi
N_pi_don_pos	4478	12.0	11.757657081982646	1.0206114973695497	0.4141926260456963	1.663137872683232	0	0	180	2.0	2.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi
N_pi_don_pos	4478	18.0	20.68444073471872	0.8702193223811512	0.4832717357701482	1.3821482311623086	0	0	180	2.5	3.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi
N_pi_don_pos	4478	14.0	41.29729863389896	0.33900522463007	0.1492729214763215	0.5655230752371806	-	0	180	3.0	3.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi
N_pi_don_pos	4478	0.0	19.24537031079248	0.0	0.0	0.0	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi
O_pi_acc_neg	3310	17.0	45.38009364411226	0.3746135945271595	0.1997761242532156	0.5672762477919338	-	0	180	0.0	0.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	3310	8.0	41.660271653841576	0.1920294727425836	0.0823892698357558	0.330458276860287	-	0	180	0.5	1.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	3310	7.0	38.75049219648501	0.1806428667926689	0.0266250089741204	0.3508552583791988	-	0	180	1.0	1.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	3310	7.0	31.8667431219687	0.2196647449413885	0.0721354860159368	0.4059738252149698	-	0	180	1.5	2.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	3310	10.0	34.445561876764785	0.2903131624264631	0.137823098625765	0.496007043429729	-	0	180	2.0	2.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	3310	4.0	33.711381018210155	0.1186542906040926	0.0283950715834912	0.2415258092943169	-	0	180	2.5	3.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	3310	12.0	33.37719096186221	0.3595269600042605	0.1809341189440181	0.6017841743806074	-	0	180	3.0	3.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	3310	0.0	8.355594193779963	0.0	0.0	0.0	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_mix	4165	87.0	24.23630661871855	3.589655856755288	2.980753595593019	4.369928467465958	+	0	180	0.0	0.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation
O_pi_mix	4165	36.0	13.753095295089793	2.61759256571522	1.9628465216207809	3.3372252878928697	+	0	180	0.5	1.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation
O_pi_mix	4165	23.0	13.89151597285484	1.6556868267613043	1.100095221033739	2.357432362726785	+	0	180	1.0	1.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation
O_pi_mix	4165	6.0	11.393911560013327	0.5265970310895569	0.1795369826401396	0.9357657089703288	-	0	180	1.5	2.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation
O_pi_mix	4165	5.0	17.466093450812373	0.2862689366732687	0.0594228743754144	0.5632513628263371	-	0	180	2.0	2.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation
O_pi_mix	4165	4.0	20.96895434719837	0.1907582006126325	0.0455051306354239	0.4005920653978192	-	0	180	2.5	3.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation
O_pi_mix	4165	2.0	22.714881851817104	0.0880480036412783	0.0	0.2235635883516475	-	0	180	3.0	3.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation
O_pi_mix	4165	0.0	5.286840489073064	0.0	0.0	0.0	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation
N_pi_arom_don	4646	64.0	16.92178344281605	3.782107259336809	3.0851332980503203	4.558237936369677	+	0	180	0.0	0.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_don	4646	20.0	6.623642680593242	3.019486552104999	1.8870299116293576	4.213044443450795	+	0	180	0.5	1.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_don	4646	17.0	5.163586027634682	3.2922856148844497	2.054287904884432	4.591454457422957	+	0	180	1.0	1.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_don	4646	10.0	4.792846737870806	2.086442681545549	0.8569852893663925	3.346507175186378	0	0	180	1.5	2.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_arom_don	4646	10.0	6.616473191841388	1.5113792061200757	0.6776163098224738	2.528999334246886	0	0	180	2.0	2.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_arom_don	4646	7.0	8.908782029208858	0.7857415275229978	0.2678852937707272	1.3418996767530416	0	0	180	2.5	3.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_arom_don	4646	16.0	33.81993609402791	0.4730937384244602	0.2572505756589942	0.7258110673969445	-	0	180	3.0	3.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_arom_don	4646	3.0	22.11870869540323	0.1356317876107961	0.0	0.2932139145774355	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
C_pi_phenyl	2650	139.0	59.06287563160052	2.353424185896404	1.962040889374669	2.7545520931798544	+	0	180	0.0	0.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi
C_pi_phenyl	2650	87.0	55.12606677599002	1.578200751262243	1.2314018914502332	1.9674613828102845	+	0	180	0.5	1.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi
C_pi_phenyl	2650	89.0	57.26044674169124	1.5543015303651	1.250872061813296	1.919313174250065	+	0	180	1.0	1.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi
C_pi_phenyl	2650	62.0	67.9847724515945	0.9119689272203464	0.683960746762403	1.1238001234079351	0	0	180	1.5	2.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi
C_pi_phenyl	2650	63.0	86.27437497081225	0.730228413956215	0.5445141481484249	0.9381276429577085	-	0	180	2.0	2.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi
C_pi_phenyl	2650	100.0	129.92762240968403	0.769659277568267	0.615851661181005	0.9368451315217736	-	0	180	2.5	3.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_phenyl	2650	133.0	438.7400004798892	0.3031408119946346	0.2322031990322351	0.3714709775929248	-	0	180	3.0	3.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_phenyl	2650	29.0	363.57894637678055	0.0797625943113521	0.0475516340137513	0.1155970273614864	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	2508	560.0	113.35770873097766	4.940113965508963	4.638137509634152	5.219030816064102	+	0	180	0.0	0.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_amide_don	2508	277.0	65.58619950791297	4.223449476845811	3.81760660496786	4.641456856017123	+	0	180	0.5	1.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_amide_don	2508	115.0	33.449484488157324	3.43802009985282	2.886201463048657	3.987137102909706	+	0	180	1.0	1.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_amide_don	2508	37.0	25.4805277488375	1.4520892331866264	1.0635569663408115	1.8941653684116164	+	0	180	1.5	2.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_amide_don	2508	49.0	32.531976572473695	1.506210355550926	1.1223892452647728	1.9520097087676955	+	0	180	2.0	2.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_amide_don	2508	52.0	44.82572930126348	1.1600480529947408	0.8722126873788962	1.4808149575028844	0	0	180	2.5	3.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_amide_don	2508	47.0	102.55667479089898	0.458283189230028	0.3377698049787007	0.5838412396810398	-	0	180	3.0	3.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_amide_don	2508	2.0	69.34962054067822	0.0288393791401766	0.0	0.0717844989824507	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;hydrophobic;pi;electrostatic_repulsion
C_pi_pos	5210	0.0	0.0				?	0	180	0.0	0.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	
C_pi_pos	5210	0.0	0.0				?	0	180	0.5	1.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	
C_pi_pos	5210	0.0	0.0				?	0	180	1.0	1.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	
C_pi_pos	5210	0.0	0.0				?	0	180	1.5	2.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	
C_pi_pos	5210	0.0	0.5901459104082953	0.0	0.0	0.0	-	0	180	2.0	2.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi
C_pi_pos	5210	6.0	3.3157549164308704	1.80954266862959	0.629707354496303	3.2409141803522146	0	0	180	2.5	3.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi
C_pi_pos	5210	7.0	17.286221402144225	0.4049467976345428	0.1631028231496727	0.730484305237207	-	0	180	3.0	3.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi
C_pi_pos	5210	0.0	13.519060945396626	0.0	0.0	0.0	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	multipolar;desolvation;pi
C_pi_neg	4026	0.0	2.126608635344615	0.0	0.0	0.0	-	0	180	0.0	0.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;pi
C_pi_neg	4026	0.0	2.2332059057697364	0.0	0.0	0.0	-	0	180	0.5	1.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;pi
C_pi_neg	4026	1.0	2.6820861773288542	0.3728440974241629	0.0	1.2132132183582054	0	0	180	1.0	1.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;pi
C_pi_neg	4026	0.0	2.4115010959926946	0.0	0.0	0.0	-	0	180	1.5	2.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;electrostatic_repulsion;pi
C_pi_neg	4026	1.0	5.636574092457587	0.177412730427534	0.0	0.5717865965335277	-	0	180	2.0	2.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	desolvation;electrostatic_repulsion;pi
C_pi_neg	4026	6.0	12.61632184923482	0.4755744242815032	0.1449079955570199	0.876329375715671	-	0	180	2.5	3.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
C_pi_neg	4026	41.0	38.070197580883	1.0769578989678847	0.7752853643782367	1.383430428856558	0	0	180	3.0	3.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
C_pi_neg	4026	8.0	20.64150880232972	0.3875685676183261	0.1559077728359218	0.7193134475648038	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc	2407	70.0	102.543850275981	0.6826347929359564	0.5272386168240762	0.8351256567194425	-	0	180	0.0	0.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc	2407	55.0	104.19418223070312	0.5278605659404373	0.4009499337052535	0.6508636805428745	-	0	180	0.5	1.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc	2407	41.0	95.90242509333298	0.4275178647474084	0.3074737678941951	0.5482946822584451	-	0	180	1.0	1.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;desolvation;pi
O_pi_acc	2407	44.0	96.7035083699248	0.4549990040866416	0.336682410862759	0.5818557603911653	-	0	180	1.5	2.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc	2407	37.0	93.5592707206287	0.3954712313917379	0.2772944870314612	0.5235811713368477	-	0	180	2.0	2.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc	2407	32.0	99.68181328335268	0.3210214476038645	0.2132842421399632	0.4402774581909415	-	0	180	2.5	3.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc	2407	21.0	118.44620356557914	0.1772956782728211	0.1098885946704378	0.2563237094629028	-	0	180	3.0	3.5	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc	2407	0.0	31.37849710748381	0.0	0.0	0.0	-	0	180	3.5	4.0	oxygen_amide_sec	[#6][#6](=[O])-[#7d2]-[#6]	2	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_carbonyl	707	0.0	0.0589125739697646	0.0	0.0		0	0	180	0.0	0.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_pi_carbonyl	707	1.0	0.2106005903995367	4.748324770138916	0.0		0	0	180	0.5	1.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_pi_carbonyl	707	0.0	0.2697820209302559	0.0	0.0		0	0	180	1.0	1.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_pi_carbonyl	707	1.0	0.4281367293192996	2.335702432234472	0.0	5.446507292179851	0	0	180	1.5	2.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;desolvation
C_pi_carbonyl	707	4.0	1.9668789044656616	2.0336788354983515	0.0	4.117025334676214	0	0	180	2.0	2.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;desolvation
C_pi_carbonyl	707	36.0	13.401599828284986	2.6862464527570475	1.955092158832924	3.409248358083281	+	0	180	2.5	3.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;desolvation
C_pi_carbonyl	707	81.0	57.99094643360032	1.3967697542709543	1.1242325552194956	1.712855330443254	+	0	180	3.0	3.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;desolvation
C_pi_carbonyl	707	11.0	42.97197919358421	0.2559807624974909	0.119426516901819	0.3844411996099904	-	0	180	3.5	4.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;desolvation
N_pi	1317	0.0	0.0				?	0	180	0.0	0.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317	0.0	0.0				?	0	180	0.5	1.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317	0.0	0.0				?	0	180	1.0	1.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317	0.0	0.0				?	0	180	1.5	2.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317	0.0	0.0				?	0	180	2.0	2.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317	1.0	0.1060789204105421	9.426943601328544	9.426943601328542		0	0	180	2.5	3.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi	1317	3.0	0.783676874580207	3.828108366228126	0.0	7.550043473871244	0	0	180	3.0	3.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi	1317	0.0	0.5684394375898552	0.0	0.0	0.0	-	0	180	3.5	4.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223	0.0	0.3183616138669213	0.0	0.0		0	0	180	0.0	0.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223	0.0	0.3979477810921037	0.0	0.0		0	0	180	0.5	1.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223	2.0	0.8228904365472572	2.4304572166274574	0.0	6.420100660757875	0	0	180	1.0	1.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223	1.0	0.6065917824966948	1.6485551384887889	0.0	4.170220384508941	0	0	180	1.5	2.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223	0.0	0.3950309389065383	0.0	0.0	0.0	-	0	180	2.0	2.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223	1.0	1.653732921952901	0.6046925635483481	0.0	1.7398894944160728	0	0	180	2.5	3.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223	0.0	4.20891009795882	0.0	0.0	0.0	-	0	180	3.0	3.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223	0.0	3.327340542410661	0.0	0.0	0.0	-	0	180	3.5	4.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
C_pi_don	1084	7.0	2.783580316451772	2.5147469101674407	0.9536775647772548	4.287221456970935	0	0	180	0.0	0.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_pi_don	1084	14.0	4.533888360862957	3.08785723990242	1.7595295169841485	4.523843512126468	+	0	180	0.5	1.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_pi_don	1084	8.0	3.127896560809921	2.557629334752848	1.142727783204733	3.952718538331312	+	0	180	1.0	1.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_pi_don	1084	5.0	2.67469463247981	1.869372278720398	0.4773403855154137	3.240187330397033	0	0	180	1.5	2.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_pi_don	1084	7.0	3.8525807879073968	1.8169638445926488	0.5967831057383005	3.0826877142304125	0	0	180	2.0	2.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_pi_don	1084	2.0	4.163343603670881	0.480383122410692	0.0	1.3077158724309643	0	0	180	2.5	3.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_pi_don	1084	4.0	14.259223368511307	0.2805201865925751	0.0671694950643741	0.5807060557926054	-	0	180	3.0	3.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_pi_don	1084	0.0	10.762046899117832	0.0	0.0	0.0	-	0	180	3.5	4.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
N_pi_don_pos	1045	18.0	7.337003795771665	2.4533175259325133	1.3574016389671095	3.830059939730989	+	0	180	0.0	0.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_pi_don_pos	1045	16.0	5.342314834910135	2.994956398946328	1.4143756185156315	4.472551705849022	+	0	180	0.5	1.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_pi_don_pos	1045	9.0	3.0898830997704003	2.912731553070329	1.3983901837422608	4.59457987646153	+	0	180	1.0	1.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_pi_don_pos	1045	6.0	2.684196530662671	2.2353057726807832	0.6422992538462912	4.097957787557732	0	0	180	1.5	2.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar
N_pi_don_pos	1045	7.0	3.548039267130889	1.9729206677186888	0.4338786791831355	3.442112940968741	0	0	180	2.0	2.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar
N_pi_don_pos	1045	3.0	4.436946710669084	0.6761406425698552	0.0	1.4091162506051875	0	0	180	2.5	3.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar
N_pi_don_pos	1045	1.0	11.797887320465206	0.0847609383643925	0.0	0.3164096537290327	-	0	180	3.0	3.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar
N_pi_don_pos	1045	1.0	7.081228931882751	0.1412184254483806	0.0	0.4621983994239144	-	0	180	3.5	4.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar
O_pi_acc_neg	843	2.0	12.398820331064943	0.1613056683295142	0.0	0.4197184700727775	-	0	180	0.0	0.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843	6.0	10.719944293206224	0.5597044010576161	0.0971151087115209	1.126121602453418	0	0	180	0.5	1.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843	2.0	9.951061466243251	0.200983584191953	0.0	0.4918592452994897	-	0	180	1.0	1.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843	3.0	8.246883919297419	0.3637737634429539	0.0	0.7842586296518378	-	0	180	1.5	2.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843	8.0	10.598318430361813	0.7548367274077922	0.2743917946391439	1.3778003137297687	0	0	180	2.0	2.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843	17.0	11.940452362109564	1.4237316547525296	0.8920237517338621	1.9512071479067032	0	0	180	2.5	3.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843	7.0	10.730140733998086	0.6523679580288018	0.2129980450954003	1.202979209446518	0	0	180	3.0	3.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843	0.0	2.202929417569832	0.0	0.0	0.0	-	0	180	3.5	4.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_mix	1140	9.0	5.427250088331551	1.658298374594856	0.7153315199186452	2.699511492296208	0	0	180	0.0	0.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
O_pi_mix	1140	7.0	3.8230054704703305	1.831020136923533	0.6527494702579884	3.375629877579388	0	0	180	0.5	1.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
O_pi_mix	1140	0.0	3.734136072531505	0.0	0.0	0.0	-	0	180	1.0	1.5	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
O_pi_mix	1140	0.0	2.917723280540254	0.0	0.0	0.0	-	0	180	1.5	2.0	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
