atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	RDKit_SMARTS	RDKit_SMARTS_index	ligand_atom_type	SMARTS	SMARTS_index	interaction_types
C_pi_carbonyl	707.0	74.0	76.63552394250276	0.9656096310572612	0.7681820865467683	1.2024475549568217	0	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;desolvation
C_pi_carbonyl	707.0	21.0	18.037908064425697	1.1642148260759866	0.7583794585526579	1.6133280902901246	0	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;desolvation
C_pi_carbonyl	707.0	2.0	1.5765657359526868	1.268580151395616	0.0	2.909183236150134	0	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;desolvation
C_pi_carbonyl	707.0	1.0	0.4151047038870036	2.409030759314671	0.0	8.093738283871666	0	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;desolvation
N_pi	1317.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317.0	4.0	0.9583449923229675	4.17386226467804	1.3349649458864772	8.249634093646984	+	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi	1317.0	2.0	1.2044486576253306	1.6605107966521082	0.0	4.173026619612107	0	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi	1317.0	4.0	0.8745854970983011	4.573595163961895	1.3434180534299272	7.919933285972514	+	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi	1317.0	0.0	0.0				?	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317.0	0.0	0.0				?	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi	1317.0	0.0	0.0				?	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_arom_acc	1223.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_arom_acc	1223.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_arom_acc	1223.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_arom_acc	1223.0	3.0	5.0740187489648285	0.5912473225708995	0.0	1.359493986357317	0	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223.0	0.0	7.990200676594375	0.0	0.0	0.0	-	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223.0	1.0	4.044608139961161	0.247242740308979	0.0	0.7589357412523848	-	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223.0	2.0	1.9492283624088529	1.0260470443434364	0.0	2.2546268378390715	0	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223.0	2.0	1.5013277555454865	1.3321541499599652	0.0	3.642212572681729	0	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
N_pi_arom_acc	1223.0	0.0	0.0310289320062603	0.0	0.0		0	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
C_pi_don	1084.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_pi_don	1084.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_pi_don	1084.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_pi_don	1084.0	16.0	17.681422331749825	0.9049045772335542	0.4842434102374209	1.445900848681242	0	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_pi_don	1084.0	11.0	25.28587836551541	0.4350254256938004	0.183259372225515	0.7380470643161994	-	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_pi_don	1084.0	13.0	17.284248320245762	0.7521299022748104	0.3987599362949195	1.134143555790686	0	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_pi_don	1084.0	23.0	13.797587381264202	1.6669580966910047	1.1037034276942068	2.2916158099489805	+	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_pi_don	1084.0	15.0	5.208840424666219	2.879719626074204	1.824599023450096	4.152949940892201	+	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_pi_don	1084.0	5.0	2.101257546461774	2.37952744461016	0.600826371244024	4.047054665375137	0	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
N_don_pos	1205.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_don_pos	1205.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_don_pos	1205.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_don_pos	1205.0	5.0	1.8094590685653376	2.763256758255572	0.8304316920557745	4.929103082035706	0	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_don_pos	1205.0	32.0	7.110908184028399	4.500128418459158	3.2515910861063504	5.817883005273329	+	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_don_pos	1205.0	30.0	7.180348610234487	4.178070122840498	3.128078115397737	5.235522525160167	+	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_don_pos	1205.0	8.0	3.754017954115942	2.1310500103572285	0.7804738419016363	3.545783198400412	0	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_don_pos	1205.0	6.0	1.940037926694984	3.092723042905403	1.0606491627369214	6.010379871122829	+	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_don_pos	1205.0	2.0	0.9019382545800768	2.217446693101134	0.0	5.055721155828749	0	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_pi_don_pos	1045.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_don_pos	1045.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_don_pos	1045.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_don_pos	1045.0	4.0	7.441226937382021	0.5375457614261773	0.1044266907164641	1.1863397887430611	0	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_pi_don_pos	1045.0	19.0	17.194144882055927	1.1050273293805202	0.5640986463258607	1.8120194168251504	0	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_pi_don_pos	1045.0	22.0	13.91976675578668	1.5804862528213148	0.9469859418399572	2.2174949137678794	0	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_pi_don_pos	1045.0	15.0	8.41468051202984	1.7825988733090483	0.9771992421283676	2.6978359920452872	0	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_pi_don_pos	1045.0	12.0	5.119670894123449	2.343900662398837	1.2621805155202457	3.6025418137410576	+	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
N_pi_don_pos	1045.0	2.0	1.6480929229324492	1.2135238081366206	0.0	2.5415254691364466	0	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	multipolar;hbond_classic
O_pi_acc_neg	843.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
O_pi_acc_neg	843.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
O_pi_acc_neg	843.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
O_pi_acc_neg	843.0	0.0	0.5446990731586614	0.0	0.0	0.0	-	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843.0	21.0	21.31627565907556	0.9851627149069588	0.6365492333941902	1.4443842551956771	0	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843.0	10.0	25.97324767421301	0.3850115366946695	0.1773656759475462	0.6113682255519153	-	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843.0	11.0	17.346406864035917	0.634137091688202	0.3023829688300758	1.0074206549064553	0	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843.0	2.0	7.1552008472273085	0.2795169615364486	0.0	0.7550574095431745	-	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_acc_neg	843.0	1.0	4.452720836140674	0.224581786462664	0.0	0.7008376151492451	-	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion
O_pi_mix	1140.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
O_pi_mix	1140.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
O_pi_mix	1140.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
O_pi_mix	1140.0	1.0	1.9857182677938583	0.5035961124087378	0.0	1.6682931015311249	0	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;hbond_classic
O_pi_mix	1140.0	2.0	9.66041212517796	0.2070305049188734	0.0	0.5316193851767609	-	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;hbond_classic
O_pi_mix	1140.0	13.0	14.005161021120502	0.9282292420912072	0.4670845134225284	1.4066217203382194	0	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;hbond_classic
O_pi_mix	1140.0	4.0	5.757239374694849	0.6947774340565807	0.1403439496933571	1.44230551636611	0	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;hbond_classic
O_pi_mix	1140.0	0.0	3.823147402969114	0.0	0.0	0.0	-	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;hbond_classic
O_pi_mix	1140.0	2.0	1.689502283454626	1.1837805841318432	0.0	3.4277572134237246	0	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;hbond_classic
N_pi_arom_don	1158.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_arom_don	1158.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_arom_don	1158.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_arom_don	1158.0	5.0	6.480749097812521	0.7715157498826293	0.1838750599081315	1.44190201307643	0	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_arom_don	1158.0	10.0	12.406186686172164	0.8060494536283193	0.3790151379192363	1.3128331379000029	0	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_arom_don	1158.0	13.0	11.813426567333314	1.1004427822785827	0.5234907682464132	1.6763704066511085	0	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_arom_don	1158.0	6.0	5.929993056735978	1.0118055691792929	0.2019095340767936	1.9737187783575807	0	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_arom_don	1158.0	10.0	3.575969805540084	2.796444193826096	1.5413747436615546	4.382621168249481	+	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_arom_don	1158.0	5.0	0.8926594609527613	5.601240135474905	2.0879949464170595	9.585804209094476	+	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
C_ali_apol	555.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_ali_apol	555.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_ali_apol	555.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_ali_apol	555.0	61.0	45.55518320046948	1.3390353350477	1.0289776140656737	1.7730042728617637	+	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_ali_apol	555.0	93.0	104.64007569457554	0.8887608249773183	0.6981905703102529	1.0869786349353672	0	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_ali_apol	555.0	103.0	152.16544043337217	0.67689483043359	0.5550186431033433	0.832427638643268	-	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_ali_apol	555.0	65.0	124.00515611811105	0.524171752488175	0.3938335939473675	0.6648338133625842	-	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_ali_apol	555.0	44.0	81.69569569141011	0.538584066487439	0.3812368654066716	0.7125861107003374	-	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_ali_apol	555.0	18.0	27.16263350774752	0.6626750677494475	0.3613387729689326	0.9630058398394048	-	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation
C_pi_phenyl	681.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_pi_phenyl	681.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_pi_phenyl	681.0	0.0	1.654348453343488	0.0	0.0	0.0	-	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
C_pi_phenyl	681.0	62.0	202.5631115282603	0.3060774468373535	0.2067669013287848	0.4000523354911932	-	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
C_pi_phenyl	681.0	106.0	301.41849038172256	0.3516705291230124	0.2864112699048819	0.4259020356513304	-	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
C_pi_phenyl	681.0	100.0	203.8849836923243	0.4904726095517976	0.391810295713981	0.5957778970463302	-	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
C_pi_phenyl	681.0	90.0	97.67367596770568	0.921435577276288	0.7071162259631099	1.1412772928462995	0	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
C_pi_phenyl	681.0	59.0	55.693911542429	1.0593617572551417	0.7504237263603099	1.3697553959019084	0	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
C_pi_phenyl	681.0	13.0	9.435530871140164	1.3777709148048305	0.7312602511486469	2.2230272536342133	0	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	electrostatic_repulsion;desolvation
C_ali_don	582.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_ali_don	582.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
C_ali_don	582.0	0.0	1.9622406028803632	0.0	0.0	0.0	-	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_ali_don	582.0	204.0	110.09709027226464	1.8529100042109927	1.631744383008534	2.0454986239089465	+	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_ali_don	582.0	280.0	166.71044139194447	1.6795588666321517	1.5159910393031435	1.852903407379585	+	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_ali_don	582.0	210.0	134.34931589266446	1.5630894627537593	1.3899085886290292	1.74637868357347	+	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_ali_don	582.0	183.0	121.30627342277648	1.5085782032245654	1.3220169190385045	1.6934943687465285	+	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_ali_don	582.0	108.0	76.33448739883298	1.414825771157941	1.1782956719513515	1.6574664573654243	+	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
C_ali_don	582.0	33.0	24.05141201046375	1.372060816456144	0.9496760502240762	1.7903000797892967	0	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;hbond_weak
N_pi_amide_don	576.0	0.0	0.0				?	160	180	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_amide_don	576.0	0.0	0.0				?	140	160	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_amide_don	576.0	0.0	0.0				?	120	140	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	
N_pi_amide_don	576.0	46.0	32.16305693151934	1.430212311533132	1.0732682162164682	1.855758507816597	+	100	120	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_amide_don	576.0	100.0	78.54231831674575	1.2731989855038357	1.057040678454778	1.466566502207518	+	80	100	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_amide_don	576.0	239.0	98.55961269684498	2.424928360211086	2.150139222840123	2.695150609573432	+	60	80	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_amide_don	576.0	183.0	68.14889200507469	2.685296776158488	2.3664428689475745	3.0233620517853184	+	40	60	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_amide_don	576.0	19.0	10.370010992316722	1.832206350993972	1.10819945813525	2.5785070380302706	+	20	40	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
N_pi_amide_don	576.0	4.0	2.120053958563762	1.886744431122788	0.4062274267076078	3.844927374894543	0	0	20	[#6]-[Sd4](=[O])(=[O])-[#7]	2	oxygen_sulfonamide	[#6]-[Sd4](=[O])(=[O])-[#7]	2	desolvation;electrostatic_repulsion;hbond_classic
