atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	RDKit_SMARTS	RDKit_SMARTS_index	ligand_atom_type	interaction_types
N_pi	48	0.0	0.0				?	160	180	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_amide_don	2181	0.0	0.0				?	160	180	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_arom_don	784	0.0	0.0				?	160	180	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_arom_acc	453	0.0	0.0				?	160	180	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
S_mix	375	0.0	0.0				?	160	180	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
S_apol	907	0.0	0.0				?	160	180	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
Water	2175	0.0	0.0				?	160	180	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
other_ligand	449	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
metal	68	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_apol	2192	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_weak_pol	2303	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_don	2277	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_carbonyl	2189	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_phenyl	2067	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_don	1004	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_neg	1329	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_pos	542	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
O_ali_mix	1094	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
O_pi_mix	893	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
O_pi_acc	2258	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
O_pi_acc_neg	1511	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_don_pos	667	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_don_pos	755	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi	48	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_amide_don	2181	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_arom_don	784	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_arom_acc	453	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
S_mix	375	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
S_apol	907	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
Water	2175	0.0	0.0				?	140	160	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
other_ligand	449	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
metal	68	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_apol	2192	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_weak_pol	2303	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_don	2277	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_carbonyl	2189	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_phenyl	2067	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_don	1004	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_neg	1329	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_pi_pos	542	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
O_ali_mix	1094	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
O_pi_mix	893	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
O_pi_acc	2258	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
O_pi_acc_neg	1511	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_don_pos	667	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_don_pos	755	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi	48	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_amide_don	2181	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_arom_don	784	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_arom_acc	453	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
S_mix	375	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
S_apol	907	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
Water	2175	0.0	0.0				?	120	140	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
other_ligand	449	0.0	0.1362311927044771	0.0	0.0		0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
metal	68	0.0	0.0				?	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_apol	2192	0.0	0.6985447586754862	0.0	0.0	0.0	-	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic
C_ali_weak_pol	2303	0.0	0.711522176498182	0.0	0.0	0.0	-	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_ali_don	2277	0.0	0.6532985756969222	0.0	0.0	0.0	-	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	2189	0.0	0.2323469016058413	0.0	0.0	0.0	-	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	2067	3.0	2.0680240537508383	1.45066010937291	0.0	2.734381376551448	0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	1004	1.0	0.3218710581779174	3.106834164155387	0.0	10.39186851665497	0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	1329	0.0	0.0470035073152004	0.0	0.0		0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;desolvation;pi
C_pi_pos	542	0.0	0.0116945347593222	0.0	0.0		0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;pi
O_ali_mix	1094	0.0	0.0841020438648607	0.0	0.0		0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	893	1.0	0.2258870106102032	4.4269920492490265	0.0		0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	2258	1.0	0.729890368949263	1.3700687699710057	0.0	5.605484840501024	0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	1511	0.0	0.1531904129734983	0.0	0.0	0.0	-	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;desolvation;pi
N_don_pos	667	0.0	0.1737252651132024	0.0	0.0		0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;hbond_classic
N_pi_don_pos	755	1.0	0.3592172314383549	2.78383082013038	0.0		0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;pi;hbond_classic
N_pi	48	0.0	0.0				?	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
N_pi_amide_don	2181	0.0	0.4717661648287793	0.0	0.0	0.0	-	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	784	0.0	0.248096927911645	0.0	0.0	0.0	-	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	453	0.0	0.0150517791291009	0.0	0.0		0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	375	0.0	0.0				?	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
S_apol	907	0.0	0.1518482145707834	0.0	0.0	0.0	-	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic
Water	2175	2.0	1.506687821426122	1.3274149903906067	0.0	2.659473038905268	0	100	120	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	449	34.0	23.890934695212728	1.4231339390339102	0.9858200925338896	1.8954478357202929	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
metal	68	1.0	2.1094437708887623	0.4740586185801362	0.0	1.507505418250538	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_apol	2192	211.0	178.04715835168605	1.1850792899666736	1.04782257176476	1.3152828130174647	+	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic
C_ali_weak_pol	2303	205.0	142.03093124553368	1.443347573674706	1.2855259123757687	1.6208549772382497	+	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_ali_don	2277	82.0	89.11502267372971	0.920159110548853	0.7277817643007745	1.137209486353236	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	2189	36.0	28.29144368605478	1.2724695282250609	0.8828551800984887	1.703159217132863	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	2067	221.0	155.54318480309635	1.4208272788021286	1.2583564694478164	1.5764372289025224	+	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	1004	31.0	23.890202250363465	1.297603079083534	0.864000362084678	1.722548883002286	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	1329	12.0	9.698879540289452	1.23725631916054	0.6299139768774954	2.006932685275656	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;desolvation;pi
C_pi_pos	542	2.0	2.685595315247845	0.7447138400356594	0.0	1.9375878594166367	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;pi
O_ali_mix	1094	17.0	20.273845177738703	0.8385187837315891	0.4456227600284987	1.2856377633306413	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	893	17.0	19.318983527677776	0.8799634812900258	0.4966781575982228	1.314332730393397	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	2258	79.0	110.30321003661771	0.7162076241822346	0.5950071444883059	0.8694759490266095	-	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	1511	20.0	35.92025167683505	0.5567889718572876	0.3440483677116411	0.8140837614218307	-	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;desolvation;pi
N_don_pos	667	5.0	11.680119575722152	0.4280778092711317	0.0869317541786178	0.8001509084950422	-	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;hbond_classic
N_pi_don_pos	755	21.0	25.43671055962078	0.8255784469764031	0.4896121174084653	1.1959412744999387	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;pi;hbond_classic
N_pi	48	0.0	0.1227280635953254	0.0			?	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	2181	50.0	68.73737423719565	0.7274063135938592	0.5322289478408617	0.9234984479285364	-	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	784	15.0	15.244874285705	0.9839372709072048	0.5757193601737337	1.4233962676506158	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	453	3.0	4.612694016486733	0.6503791470401836	0.0	1.4538523879507033	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	375	2.0	7.747442992296752	0.2581496891282183	0.0	0.6661726458797871	-	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak
S_apol	907	13.0	17.10123426909933	0.7601790488005911	0.3815457834375095	1.2261303349744213	0	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic
Water	2175	102.0	187.19773524930628	0.5448783868253448	0.451569300385346	0.6443670040437913	-	80	100	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	449	37.0	35.45086646389339	1.0436980443816344	0.7149210726984322	1.405962807368991	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
metal	68	5.0	3.9086601232562086	1.2792107377795292	0.3233399023237557	2.361968391661568	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_apol	2192	254.0	305.5544730886511	0.8312756721656845	0.7428354855301535	0.9297886254296044	-	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic
C_ali_weak_pol	2303	352.0	242.85344096012028	1.4494338585789404	1.314990462843734	1.581023581638648	+	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_ali_don	2277	268.0	156.53368257932075	1.7120915804443275	1.5400727814830062	1.8700300415645588	+	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	2189	42.0	52.810668282145606	0.7952938556961887	0.575850118653466	1.0590074661399125	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	2067	155.0	229.97090462806864	0.673998305353806	0.5745641078198013	0.7829574636317577	-	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	1004	29.0	37.36804149309901	0.7760642206885693	0.5035239256943131	1.0478100629705012	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	1329	17.0	19.319213095434066	0.8799530247957051	0.5146791961158226	1.2794708664341914	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;desolvation;pi
C_pi_pos	542	4.0	4.473275013908611	0.8941994372272949	0.2098353079044267	1.8188420793129765	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;pi
O_ali_mix	1094	42.0	37.63134673810195	1.1160908030292405	0.7835080116932964	1.472172655927669	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	893	68.0	31.51997884552642	2.1573618539928408	1.673301055896698	2.6776937675186105	+	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	2258	93.0	195.20245403045453	0.476428436629647	0.3817180147098138	0.5712218728670749	-	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	1511	35.0	70.69537966757329	0.4950818591622031	0.355265526390879	0.6452517388221328	-	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;desolvation;pi
N_don_pos	667	37.0	20.69370736871113	1.78798314583031	1.2729188941179634	2.313176461077353	+	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;hbond_classic
N_pi_don_pos	755	46.0	46.47814737614524	0.9897124260940175	0.7390464603177259	1.252424209786955	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;pi;hbond_classic
N_pi	48	1.0	0.2717063152539745	3.680444449976296			?	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	2181	168.0	124.52584138882496	1.3491175656900756	1.1442313487216074	1.536887077728022	+	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	784	25.0	21.786892286213213	1.1474789369487106	0.6888463956149024	1.624622549521753	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	453	1.0	6.99961992595155	0.1428648998915547	0.0	0.4472114400157508	-	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	375	5.0	12.58771230306978	0.3972127642908271	0.0859864231511343	0.7367164046554119	-	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak
S_apol	907	11.0	28.6998290333344	0.3832775445185988	0.1826425444850163	0.6452187519836206	-	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic
Water	2175	346.0	355.664158992942	0.9728278524878472	0.8942232433819904	1.0655477762277703	0	60	80	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	449	29.0	50.94269168372431	0.5692671321736463	0.3612630961547031	0.7817896287233034	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
metal	68	4.0	5.984343678196306	0.668410809120777	0.1581162759077196	1.3969042146825503	0	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_apol	2192	202.0	417.6227815765929	0.4836900880680351	0.4220638732676557	0.5490442484340081	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic
C_ali_weak_pol	2303	334.0	341.5624717301348	0.9778591843189676	0.875281690129817	1.0661712144174822	0	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_ali_don	2277	428.0	236.13224739289925	1.8125436264020856	1.6540511084627345	1.955805262132743	+	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	2189	47.0	78.98702890452823	0.5950344082040228	0.4231878837514033	0.7622990062784003	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	2067	216.0	327.9683572354129	0.6586001217335642	0.5719573026339326	0.7437295544547671	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	1004	31.0	58.18767092188424	0.532758907666486	0.3679216647667438	0.7205870307449599	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	1329	23.0	28.53640685611384	0.8059879478159431	0.482738805983701	1.1793625315943317	0	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;desolvation;pi
C_pi_pos	542	6.0	7.477351465036411	0.8024231612029465	0.2627810500835277	1.3923273995429617	0	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;pi
O_ali_mix	1094	83.0	59.51036031368021	1.3947151313234447	1.103541474471305	1.677940313020494	+	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	893	49.0	41.10782700434438	1.1919871122066743	0.8719424567357517	1.5043645797274747	0	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	2258	90.0	300.6315292716845	0.2993697973663496	0.2455635233831377	0.3623847839924657	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	1511	13.0	98.55961125622888	0.1318998708933971	0.0611809769639982	0.2091907995957792	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;desolvation;pi
N_don_pos	667	66.0	30.47325389492477	2.1658336923118044	1.6574370756908283	2.64709131245938	+	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;hbond_classic
N_pi_don_pos	755	90.0	72.61668552571774	1.239384575988749	1.0002597260463235	1.4927672560563072	+	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;pi;hbond_classic
N_pi	48	1.0	0.3254610569318534	3.072564224509923			?	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	2181	418.0	182.6855813896658	2.2880842418998126	2.1058520632159565	2.4854582323784937	+	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	784	58.0	31.71615883132201	1.828720820464576	1.388132534570607	2.294640570328505	+	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	453	4.0	11.8401131315581	0.3378346098179232	0.0837545673408218	0.6850118871787608	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	375	5.0	16.77601866138446	0.2980444944013534	0.0615927013303998	0.5946765985697242	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak
S_apol	907	14.0	37.69933942851191	0.3713592920254681	0.2006193709918097	0.5800632624764321	-	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic
Water	2175	776.0	549.6567087895214	1.4117902821725616	1.3302579706635211	1.5009087984504013	+	40	60	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	449	25.0	33.09241512359799	0.7554601230108666	0.4334013837971617	1.0296716599567497	0	20	40	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
metal	68	0.0	3.782302875527935	0.0	0.0	0.0	-	20	40	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	
C_ali_apol	2192	103.0	280.8137992394572	0.3667910917446376	0.2939971810403116	0.4441805271123943	-	20	40	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic
C_ali_weak_pol	2303	204.0	230.9091795169293	0.8834642279132241	0.7831413447478293	0.992449876011328	-	20	40	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_ali_don	2277	279.0	163.49517028612675	1.7064724267495646	1.5402765446897522	1.88686095460629	+	20	40	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	2189	25.0	55.675257463166304	0.4490324991588862	0.2801241699030863	0.6194272020312095	-	20	40	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	2067	136.0	222.4759840074801	0.6113019371809021	0.514958924520746	0.6964385619805951	-	20	40	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	1004	43.0	39.05363994558535	1.1010497372309789	0.7974946802490573	1.4074763838246256	0	20	40	[#6][#6](=[O])-[#7d2]-[#6]	2	oxygen_amide_sec	desolvation;hydrophobic;hbond_weak;pi
