atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	h_min	h_max	ligand_atom_type	interaction_types
C_ali_apol	420	22.0	29.75978251809116	0.7392527141831787	0.4624909907042338	1.037252175165892	0	0	180	0.0	0.5	sulfur_thiophene	hydrophobic
C_ali_weak_pol	417	10.0	22.408330922912853	0.4462625991378434	0.2009413378484957	0.7191969699837739	-	0	180	0.0	0.5	sulfur_thiophene	hydrophobic
C_ali_don	411	11.0	13.834290968041955	0.795125679039906	0.3602309904457821	1.2017839694289705	0	0	180	0.0	0.5	sulfur_thiophene	hydrophobic
C_pi_carbonyl	390	8.0	5.344539482035713	1.4968548790573877	0.5429799728281492	2.561407194517095	0	0	180	0.0	0.5	sulfur_thiophene	desolvation;hydrophobic;pi
C_pi_phenyl	377	16.0	19.19270823448024	0.8336499364511545	0.4613575149562147	1.2766534870304178	0	0	180	0.0	0.5	sulfur_thiophene	hydrophobic;pi
C_pi_don	141	5.0	2.8153843933538463	1.775956424210946	0.3889004851453448	3.399540467314605	0	0	180	0.0	0.5	sulfur_thiophene	hydrophobic;pi
C_pi_neg	225	0.0	1.9371199826705168	0.0	0.0	0.0	-	0	180	0.0	0.5	sulfur_thiophene	desolvation;pi
C_pi_pos	77	0.0	0.3388324956063416	0.0	0.0	0.0	-	0	180	0.0	0.5	sulfur_thiophene	desolvation;pi
O_ali_mix	163	3.0	3.0040139120293974	0.9986638170970767	0.0	2.2202865445944595	0	0	180	0.0	0.5	sulfur_thiophene	desolvation
O_pi_mix	162	3.0	2.418654822908298	1.240358885271883	0.0	2.817974749678614	0	0	180	0.0	0.5	sulfur_thiophene	desolvation
O_pi_acc	394	26.0	16.144864042136494	1.610419259780855	1.060497863626557	2.18568060420608	+	0	180	0.0	0.5	sulfur_thiophene	desolvation;hydrophobic;pi
O_pi_acc_neg	257	8.0	7.129496658144325	1.122098849834127	0.405842841407947	1.9974840380222207	0	0	180	0.0	0.5	sulfur_thiophene	desolvation;pi
N_don_pos	89	0.0	0.931460458973458	0.0	0.0	0.0	-	0	180	0.0	0.5	sulfur_thiophene	desolvation
N_pi_don_pos	127	1.0	3.5065802886554107	0.2851781273154443	0.0	0.946922192814808	-	0	180	0.0	0.5	sulfur_thiophene	desolvation;pi
N_pi	6	1.0	0.0213394510313239	46.86156164617881			?	0	180	0.0	0.5	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_amide_don	389	12.0	10.003181355510083	1.1996183587524385	0.6240786545271447	1.9018041502380665	0	0	180	0.0	0.5	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_arom_don	112	1.0	1.5024155311631966	0.6655948233081579	0.0	1.8965421082752825	0	0	180	0.0	0.5	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_arom_acc	74	1.0	0.6832248972399854	1.463646895831353	0.0	5.262062170958211	0	0	180	0.0	0.5	sulfur_thiophene	desolvation;hydrophobic;pi
S_mix	85	1.0	2.0964753887243868	0.4769910514468076	0.0	1.6215507316832782	0	0	180	0.0	0.5	sulfur_thiophene	desolvation
S_apol	199	6.0	3.0032075335912607	1.9978639281132693	0.6519050579345503	3.616224090434368	0	0	180	0.0	0.5	sulfur_thiophene	hydrophobic
Water	383	37.0	24.843778989062294	1.4893064382954622	1.0648818409157363	1.938972728052844	+	0	180	0.0	0.5	sulfur_thiophene	desolvation
other_ligand	85	11.0	3.589723015776136	3.0643032767868537	1.3884527682543224	4.653459158990896	+	0	180	0.5	1.0	sulfur_thiophene	
metal	13	0.0	0.4053519870373323	0.0			?	0	180	0.5	1.0	sulfur_thiophene	
C_ali_apol	420	27.0	24.10134818335141	1.1202692809795138	0.7614585788547005	1.537091334429583	0	0	180	0.5	1.0	sulfur_thiophene	hydrophobic
C_ali_weak_pol	417	13.0	18.441724291718053	0.7049232378904036	0.3565416740925897	1.0497231446263084	0	0	180	0.5	1.0	sulfur_thiophene	hydrophobic
C_ali_don	411	14.0	10.730929821830626	1.3046399736506422	0.650167922058961	1.9341659265799127	0	0	180	0.5	1.0	sulfur_thiophene	hydrophobic
C_pi_carbonyl	390	6.0	3.925740841257625	1.5283739407713623	0.354040354317372	2.858232755195573	0	0	180	0.5	1.0	sulfur_thiophene	desolvation;hydrophobic;pi
C_pi_phenyl	377	16.0	17.727133186180847	0.9025712071973808	0.4537526036583986	1.4836606288823826	0	0	180	0.5	1.0	sulfur_thiophene	hydrophobic;pi
C_pi_don	141	0.0	1.8838749378329087	0.0	0.0	0.0	-	0	180	0.5	1.0	sulfur_thiophene	hydrophobic;pi
C_pi_neg	225	0.0	1.152800852620972	0.0	0.0	0.0	-	0	180	0.5	1.0	sulfur_thiophene	desolvation;pi
C_pi_pos	77	0.0	0.2566671348618086	0.0	0.0	0.0	-	0	180	0.5	1.0	sulfur_thiophene	desolvation;pi
O_ali_mix	163	2.0	2.236420928292683	0.8942860329637631	0.0	2.323737899524903	0	0	180	0.5	1.0	sulfur_thiophene	desolvation
O_pi_mix	162	1.0	2.0405535745755143	0.4900630948677859	0.0	1.5745759140576088	0	0	180	0.5	1.0	sulfur_thiophene	desolvation
O_pi_acc	394	16.0	13.241995364669751	1.2082771183177372	0.6579004349076227	1.7594959777340589	0	0	180	0.5	1.0	sulfur_thiophene	desolvation;hydrophobic;pi
O_pi_acc_neg	257	3.0	4.419910588004828	0.6787467620140742	0.0	1.4198264849560869	0	0	180	0.5	1.0	sulfur_thiophene	desolvation;pi
N_don_pos	89	1.0	0.7999105268957726	1.2501398173627225	0.0	5.666332713357371	0	0	180	0.5	1.0	sulfur_thiophene	desolvation
N_pi_don_pos	127	0.0	2.349065071585384	0.0	0.0	0.0	-	0	180	0.5	1.0	sulfur_thiophene	desolvation;pi
N_pi	6	0.0	0.0257501813781121	0.0			?	0	180	0.5	1.0	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_amide_don	389	5.0	7.870556734639951	0.6352790747310115	0.1335777852482872	1.178764035997096	0	0	180	0.5	1.0	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_arom_don	112	0.0	0.7837232828637645	0.0	0.0	0.0	-	0	180	0.5	1.0	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_arom_acc	74	1.0	0.5368551248163319	1.862699923637906	0.0	6.527331622345052	0	0	180	0.5	1.0	sulfur_thiophene	desolvation;hydrophobic;pi
S_mix	85	1.0	0.7372950199109747	1.3563091747462852	0.0	4.907461418729896	0	0	180	0.5	1.0	sulfur_thiophene	desolvation
S_apol	199	3.0	2.763083532674621	1.0857435052265856	0.0	2.4036366198823207	0	0	180	0.5	1.0	sulfur_thiophene	hydrophobic
Water	383	21.0	20.9795858172246	1.000973049847278	0.6435060336280024	1.4150953992663775	0	0	180	0.5	1.0	sulfur_thiophene	desolvation
other_ligand	85	7.0	4.267417004951138	1.6403365295396413	0.5339240274828305	2.6411322306586635	0	0	180	1.0	1.5	sulfur_thiophene	
metal	13	0.0	0.5229879518884437	0.0			?	0	180	1.0	1.5	sulfur_thiophene	
C_ali_apol	420	20.0	24.431706664686715	0.818608387637027	0.5228657968226889	1.1367743108531967	0	0	180	1.0	1.5	sulfur_thiophene	hydrophobic
C_ali_weak_pol	417	12.0	18.64691100454321	0.6435382244853463	0.3542288842194627	1.0054840764149704	0	0	180	1.0	1.5	sulfur_thiophene	hydrophobic
C_ali_don	411	14.0	11.641508234352612	1.2025933167910132	0.6130050983854578	1.7716157159510066	0	0	180	1.0	1.5	sulfur_thiophene	hydrophobic
C_pi_carbonyl	390	8.0	4.128713581284409	1.9376495468865305	0.795116466132364	3.338398312037365	0	0	180	1.0	1.5	sulfur_thiophene	desolvation;hydrophobic;pi
C_pi_phenyl	377	15.0	16.697057344866963	0.898361890372936	0.514938437731121	1.3879098715146403	0	0	180	1.0	1.5	sulfur_thiophene	hydrophobic;pi
C_pi_don	141	2.0	1.7761920706827794	1.126004351112314	0.0	3.0518795097819256	0	0	180	1.0	1.5	sulfur_thiophene	hydrophobic;pi
C_pi_neg	225	0.0	1.3606923084789435	0.0	0.0	0.0	-	0	180	1.0	1.5	sulfur_thiophene	desolvation;pi
C_pi_pos	77	0.0	0.2775265400694288	0.0	0.0	0.0	-	0	180	1.0	1.5	sulfur_thiophene	desolvation;pi
O_ali_mix	163	4.0	3.023224048700848	1.3230908247501192	0.3004239891785529	2.691032045098558	0	0	180	1.0	1.5	sulfur_thiophene	desolvation
O_pi_mix	162	3.0	1.6142703831592042	1.858424729399332	0.0	4.238077722162898	0	0	180	1.0	1.5	sulfur_thiophene	desolvation
O_pi_acc	394	14.0	14.162133117636223	0.9885516456956388	0.5354153749346567	1.4038054164625122	0	0	180	1.0	1.5	sulfur_thiophene	desolvation;hydrophobic;pi
O_pi_acc_neg	257	4.0	5.293211107424988	0.7556849554685336	0.1738533626898771	1.5401917959071127	0	0	180	1.0	1.5	sulfur_thiophene	desolvation;pi
N_don_pos	89	0.0	0.9538611587095872	0.0	0.0	0.0	-	0	180	1.0	1.5	sulfur_thiophene	desolvation
N_pi_don_pos	127	0.0	2.5105511569725896	0.0	0.0	0.0	-	0	180	1.0	1.5	sulfur_thiophene	desolvation;pi
N_pi_amide_don	389	6.0	7.743676740431782	0.774825732158009	0.2445507787024594	1.4147015681358333	0	0	180	1.0	1.5	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_arom_don	112	1.0	0.9400539657300868	1.0637687158985136	0.0	3.3294476695453	0	0	180	1.0	1.5	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_arom_acc	74	0.0	0.5417095385674537	0.0	0.0	0.0	-	0	180	1.0	1.5	sulfur_thiophene	desolvation;hydrophobic;pi
S_mix	85	2.0	1.2520146726834016	1.597425368596892	0.0	4.17249469794946	0	0	180	1.0	1.5	sulfur_thiophene	desolvation
S_apol	199	7.0	3.0911173273308976	2.2645533180211976	0.7808359133619983	3.819753655574936	0	0	180	1.0	1.5	sulfur_thiophene	hydrophobic
Water	383	27.0	21.12346407684829	1.2781994421829943	0.8532638890320898	1.6351043169825392	0	0	180	1.0	1.5	sulfur_thiophene	desolvation
other_ligand	85	6.0	3.819474019946008	1.570896926819472	0.3103619017025437	2.8750598964714733	0	0	180	1.5	2.0	sulfur_thiophene	
metal	13	0.0	0.2706016124601288	0.0			?	0	180	1.5	2.0	sulfur_thiophene	
C_ali_apol	420	34.0	23.56606893126228	1.4427522935272534	1.026921451342807	1.8821113666407283	+	0	180	1.5	2.0	sulfur_thiophene	hydrophobic
C_ali_weak_pol	417	18.0	17.2055071195794	1.0461766616292574	0.5870732231668064	1.505433288076494	0	0	180	1.5	2.0	sulfur_thiophene	hbond_weak;hydrophobic
C_ali_don	411	7.0	11.156917809153956	0.6274134236479438	0.1759825403172518	1.1112769768628488	0	0	180	1.5	2.0	sulfur_thiophene	hbond_weak;hydrophobic
C_pi_carbonyl	390	16.0	3.6695536631947774	4.360203302237612	2.6320263353794813	6.5528769839550405	+	0	180	1.5	2.0	sulfur_thiophene	desolvation;hydrophobic;pi
C_pi_phenyl	377	20.0	17.19790742305512	1.1629321816902247	0.6771432997781792	1.7252960646349431	0	0	180	1.5	2.0	sulfur_thiophene	hydrophobic;pi
C_pi_don	141	1.0	1.7851197342065612	0.5601865134522608	0.0	2.187179276605519	0	0	180	1.5	2.0	sulfur_thiophene	hydrophobic;hbond_weak;pi
C_pi_neg	225	2.0	1.295715009550603	1.5435493030937926	0.0	3.2741653121849024	0	0	180	1.5	2.0	sulfur_thiophene	desolvation;pi
C_pi_pos	77	0.0	0.282567489049595	0.0	0.0	0.0	-	0	180	1.5	2.0	sulfur_thiophene	desolvation;pi
O_ali_mix	163	2.0	2.856712240044068	0.7001055170923158	0.0	1.7050685374650285	0	0	180	1.5	2.0	sulfur_thiophene	desolvation;hbond_weak
O_pi_mix	162	0.0	1.7053457688459726	0.0	0.0	0.0	-	0	180	1.5	2.0	sulfur_thiophene	desolvation;hbond_weak
O_pi_acc	394	12.0	14.06374527918623	0.853257774638418	0.4074040350103954	1.3673743786921209	0	0	180	1.5	2.0	sulfur_thiophene	desolvation;hydrophobic;pi
O_pi_acc_neg	257	1.0	4.954969889056864	0.2018175735454048	0.0	0.637677661000413	-	0	180	1.5	2.0	sulfur_thiophene	desolvation;pi
N_don_pos	89	0.0	0.9575177440916812	0.0	0.0	0.0	-	0	180	1.5	2.0	sulfur_thiophene	desolvation;hbond_weak
N_pi_don_pos	127	1.0	2.9076280000837422	0.3439229502437035	0.0	1.0512778539530063	0	0	180	1.5	2.0	sulfur_thiophene	desolvation;hbond_weak;pi
N_pi	6	0.0	0.0228121024540036	0.0			?	0	180	1.5	2.0	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_amide_don	389	5.0	7.275456690266798	0.687242081543701	0.1563515038904484	1.3513935872306315	0	0	180	1.5	2.0	sulfur_thiophene	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	112	0.0	0.643056037476954	0.0	0.0	0.0	-	0	180	1.5	2.0	sulfur_thiophene	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	74	0.0	0.2835381347309333	0.0	0.0	0.0	-	0	180	1.5	2.0	sulfur_thiophene	desolvation;hydrophobic;pi
S_mix	85	0.0	1.3061335110949932	0.0	0.0	0.0	-	0	180	1.5	2.0	sulfur_thiophene	desolvation;hbond_weak
S_apol	199	3.0	3.005044109203809	0.9983214525243208	0.0	2.214719144486081	0	0	180	1.5	2.0	sulfur_thiophene	hydrophobic
Water	383	15.0	22.768607682005538	0.6588018121044259	0.3585567369992974	0.9925905559859488	-	0	180	1.5	2.0	sulfur_thiophene	desolvation;hbond_weak
other_ligand	85	3.0	2.264897197452098	1.3245634297993116	0.0	2.319030214137844	0	0	180	2.0	2.5	sulfur_thiophene	
metal	13	0.0	0.1550021888484802	0.0			?	0	180	2.0	2.5	sulfur_thiophene	
C_ali_apol	420	30.0	26.33683131386965	1.1390891957530682	0.727408341337316	1.5661962419553768	0	0	180	2.0	2.5	sulfur_thiophene	hydrophobic
C_ali_weak_pol	417	27.0	20.779348552019982	1.2993670101065464	0.8852707525832365	1.774345763417193	0	0	180	2.0	2.5	sulfur_thiophene	hbond_weak;hydrophobic
C_ali_don	411	15.0	13.91806759450892	1.077735820590348	0.5565224345916919	1.6735515823930178	0	0	180	2.0	2.5	sulfur_thiophene	hbond_weak;hydrophobic
C_pi_carbonyl	390	8.0	4.931573350104969	1.6222003470413189	0.6117815865043036	3.011862906925084	0	0	180	2.0	2.5	sulfur_thiophene	desolvation;hydrophobic;pi
C_pi_phenyl	377	16.0	18.43023418022088	0.8681387248552176	0.4332736000485731	1.30383790188381	0	0	180	2.0	2.5	sulfur_thiophene	hydrophobic;pi
C_pi_don	141	2.0	2.0141167243578963	0.9929911091114162	0.0	2.5712449839907165	0	0	180	2.0	2.5	sulfur_thiophene	hydrophobic;hbond_weak;pi
C_pi_neg	225	3.0	1.5989340946223372	1.8762499405634288	0.0	4.212906217904066	0	0	180	2.0	2.5	sulfur_thiophene	desolvation;pi
C_pi_pos	77	0.0	0.2626800701617723	0.0	0.0	0.0	-	0	180	2.0	2.5	sulfur_thiophene	desolvation;pi
O_ali_mix	163	2.0	2.5407141405562497	0.7871802530142692	0.0	1.8147523944054773	0	0	180	2.0	2.5	sulfur_thiophene	desolvation;hbond_weak
O_pi_mix	162	2.0	2.039810235927877	0.9804833629978488	0.0	2.447039086807424	0	0	180	2.0	2.5	sulfur_thiophene	desolvation;hbond_weak
O_pi_acc	394	20.0	16.88867814285631	1.1842253035332868	0.7074203162143344	1.7006625191877218	0	0	180	2.0	2.5	sulfur_thiophene	desolvation;hydrophobic;pi
O_pi_acc_neg	257	2.0	5.857154850515068	0.3414627154383879	0.0	0.9060915510929244	-	0	180	2.0	2.5	sulfur_thiophene	desolvation;pi
N_don_pos	89	0.0	1.0350686087050234	0.0	0.0	0.0	-	0	180	2.0	2.5	sulfur_thiophene	desolvation;hbond_weak
N_pi_don_pos	127	1.0	2.7912980890228454	0.3582562550136204	0.0	1.1319176850353756	0	0	180	2.0	2.5	sulfur_thiophene	desolvation;hbond_weak;pi
N_pi	6	0.0	0.0058657108489493	0.0			?	0	180	2.0	2.5	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_amide_don	389	9.0	9.252032089980672	0.9727592719599832	0.4294486891033391	1.6396036028026146	0	0	180	2.0	2.5	sulfur_thiophene	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	112	1.0	0.7928472714029751	1.2612769647683342	0.0	4.516851781628033	0	0	180	2.0	2.5	sulfur_thiophene	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	74	0.0	0.5018089622061545	0.0	0.0	0.0	-	0	180	2.0	2.5	sulfur_thiophene	desolvation;hydrophobic;pi
S_mix	85	0.0	1.9635660901631824	0.0	0.0	0.0	-	0	180	2.0	2.5	sulfur_thiophene	desolvation;hbond_weak
S_apol	199	5.0	3.111891647413432	1.6067397475602798	0.4084533688671341	3.022513194352057	0	0	180	2.0	2.5	sulfur_thiophene	hydrophobic
Water	383	17.0	25.52757889423428	0.6659464287794116	0.3794007606566106	0.9669142872381628	-	0	180	2.0	2.5	sulfur_thiophene	desolvation;hbond_weak
other_ligand	85	6.0	4.768457320822925	1.2582685754151908	0.4347815794701515	2.1978836177061774	0	0	180	2.5	3.0	sulfur_thiophene	
metal	13	1.0	0.4068803518145074	2.457724968877066			?	0	180	2.5	3.0	sulfur_thiophene	
C_ali_apol	420	32.0	29.424217698610214	1.087539533855184	0.790840854862264	1.4053095000454243	0	0	180	2.5	3.0	sulfur_thiophene	hydrophobic
C_ali_weak_pol	417	21.0	22.02958214474116	0.9532636552987486	0.6048016054258859	1.3430434620150975	0	0	180	2.5	3.0	sulfur_thiophene	hbond_weak;hydrophobic
C_ali_don	411	16.0	14.530537934943109	1.1011292267110857	0.6440074464874942	1.6142598798348202	0	0	180	2.5	3.0	sulfur_thiophene	hbond_weak;hydrophobic
C_pi_carbonyl	390	7.0	5.220427332857698	1.3408863975448064	0.5476001810484374	2.224777559875656	0	0	180	2.5	3.0	sulfur_thiophene	desolvation;hydrophobic;pi
C_pi_phenyl	377	30.0	21.155404746189053	1.4180773357883507	0.953164276434371	1.9600080932790045	0	0	180	2.5	3.0	sulfur_thiophene	hydrophobic;pi
C_pi_don	141	1.0	1.947941121266111	0.5133625390843569	0.0	1.951282906415064	0	0	180	2.5	3.0	sulfur_thiophene	hydrophobic;hbond_weak;pi
C_pi_neg	225	1.0	1.2091148919146948	0.8270512642652588	0.0	3.049195446140313	0	0	180	2.5	3.0	sulfur_thiophene	desolvation;pi
C_pi_pos	77	0.0	0.401157889360639	0.0	0.0	0.0	-	0	180	2.5	3.0	sulfur_thiophene	desolvation;pi
O_ali_mix	163	0.0	3.540226700864336	0.0	0.0	0.0	-	0	180	2.5	3.0	sulfur_thiophene	desolvation;hbond_weak
O_pi_mix	162	4.0	2.347870910317152	1.7036711781823122	0.3837978930591515	3.661533106346956	0	0	180	2.5	3.0	sulfur_thiophene	desolvation;hbond_weak
O_pi_acc	394	16.0	17.14968138414657	0.9329619391524466	0.5237536825045502	1.4884883680421137	0	0	180	2.5	3.0	sulfur_thiophene	desolvation;hydrophobic;pi
O_pi_acc_neg	257	1.0	5.014742815371245	0.1994120210780877	0.0	0.7117263738051275	-	0	180	2.5	3.0	sulfur_thiophene	desolvation;pi
N_don_pos	89	1.0	1.4461635690253414	0.6914847126690943	0.0	2.213886848556048	0	0	180	2.5	3.0	sulfur_thiophene	desolvation;hbond_weak
N_pi_don_pos	127	3.0	3.666342324366601	0.8182541984860298	0.0	2.0536467898384063	0	0	180	2.5	3.0	sulfur_thiophene	desolvation;hbond_weak;pi
N_pi	6	0.0	0.0092574975396376	0.0			?	0	180	2.5	3.0	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_amide_don	389	16.0	10.564692515339065	1.5144785308961255	0.8939892383667108	2.26343165475017	0	0	180	2.5	3.0	sulfur_thiophene	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	112	1.0	0.8949257089392448	1.117411188449709	0.0	3.1747873995383014	0	0	180	2.5	3.0	sulfur_thiophene	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	74	0.0	0.655992240047324	0.0	0.0	0.0	-	0	180	2.5	3.0	sulfur_thiophene	desolvation;hydrophobic;pi
S_mix	85	2.0	1.9227646776376128	1.040168889755808	0.0	2.677243851249194	0	0	180	2.5	3.0	sulfur_thiophene	desolvation;hbond_weak
S_apol	199	1.0	3.518052925255198	0.2842481398790953	0.0	0.9209300220662195	-	0	180	2.5	3.0	sulfur_thiophene	hydrophobic
Water	383	17.0	25.175565298630584	0.6752579256253963	0.382862225195173	0.998783023407476	-	0	180	2.5	3.0	sulfur_thiophene	desolvation;hbond_weak
other_ligand	85	21.0	13.185274940712484	1.5926857873215676	0.8937721369730127	2.3050233534938256	0	0	180	3.0	3.5	sulfur_thiophene	
metal	13	2.0	0.5819705877564469	3.4365997905670698			?	0	180	3.0	3.5	sulfur_thiophene	
C_ali_apol	420	82.0	59.70169948917873	1.3734952388560222	1.107400597918882	1.6110639248561656	+	0	180	3.0	3.5	sulfur_thiophene	hydrophobic
C_ali_weak_pol	417	35.0	44.13924216084786	0.7929451953990616	0.5461072382214844	1.0482146487265984	0	0	180	3.0	3.5	sulfur_thiophene	hbond_weak;hydrophobic
C_ali_don	411	54.0	28.863687460716307	1.8708628297577847	1.5054422958500142	2.3356372271374712	+	0	180	3.0	3.5	sulfur_thiophene	hbond_weak;hydrophobic
C_pi_carbonyl	390	36.0	11.122123727669203	3.2367919006727592	2.354273481378749	4.037093050945453	+	0	180	3.0	3.5	sulfur_thiophene	desolvation;hydrophobic;pi
C_pi_phenyl	377	64.0	47.500665491468254	1.347349544218391	1.0472897171147952	1.6624732782816531	+	0	180	3.0	3.5	sulfur_thiophene	hydrophobic;pi
C_pi_don	141	5.0	4.512584520941508	1.1080124874773087	0.2567700874910252	2.1513350218496896	0	0	180	3.0	3.5	sulfur_thiophene	hydrophobic;hbond_weak;pi
C_pi_neg	225	0.0	2.886696197096017	0.0	0.0	0.0	-	0	180	3.0	3.5	sulfur_thiophene	desolvation;pi
C_pi_pos	77	1.0	0.7091976604136749	1.4100441327128743	0.0	4.255484089087855	0	0	180	3.0	3.5	sulfur_thiophene	desolvation;pi
O_ali_mix	163	0.0	5.562681849298421	0.0	0.0	0.0	-	0	180	3.0	3.5	sulfur_thiophene	desolvation;hbond_weak
O_pi_mix	162	3.0	4.798728988330135	0.6251655401452338	0.0	1.3572708118542125	0	0	180	3.0	3.5	sulfur_thiophene	desolvation;hbond_weak
O_pi_acc	394	9.0	35.551908903175374	0.2531509636939959	0.1052439101432351	0.4191744347589114	-	0	180	3.0	3.5	sulfur_thiophene	desolvation;hydrophobic;pi
O_pi_acc_neg	257	2.0	10.642805333979869	0.1879203778739136	0.0	0.4875333639248438	-	0	180	3.0	3.5	sulfur_thiophene	desolvation;pi
N_don_pos	89	1.0	2.5069397474732766	0.3988927141180363	0.0	1.27487686875692	0	0	180	3.0	3.5	sulfur_thiophene	desolvation;hbond_weak
N_pi_don_pos	127	3.0	7.040564471489212	0.4261021985024794	0.0	0.967999577953863	-	0	180	3.0	3.5	sulfur_thiophene	desolvation;hbond_weak;pi
N_pi	6	0.0	0.0319164463338571	0.0			?	0	180	3.0	3.5	sulfur_thiophene	desolvation;hydrophobic;pi
N_pi_amide_don	389	27.0	21.7716815131879	1.240143072258572	0.8276403156513238	1.7110999938884843	0	0	180	3.0	3.5	sulfur_thiophene	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	112	0.0	1.7644062158917746	0.0	0.0	0.0	-	0	180	3.0	3.5	sulfur_thiophene	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	74	2.0	1.126480735323224	1.775440926138994	0.0	4.365133943017452	0	0	180	3.0	3.5	sulfur_thiophene	desolvation;hydrophobic;pi
S_mix	85	2.0	2.6919524605082605	0.7429551707693921	0.0	1.7333628458456298	0	0	180	3.0	3.5	sulfur_thiophene	desolvation;hbond_weak
S_apol	199	3.0	8.043166003009194	0.372987452811195	0.0	0.790807033091608	-	0	180	3.0	3.5	sulfur_thiophene	hydrophobic
Water	383	18.0	55.26362509519901	0.3257115321152491	0.1790719838702223	0.4942076414628552	-	0	180	3.0	3.5	sulfur_thiophene	desolvation;hbond_weak
other_ligand	85	14.0	8.8058088546548	1.5898596291469036	0.9246516628507022	2.304756659466365	0	0	180	3.5	4.0	sulfur_thiophene	
metal	13	3.0	0.5404151211247384	5.551288042711042			?	0	180	3.5	4.0	sulfur_thiophene	
C_ali_apol	420	112.0	69.73166558891285	1.606156959741511	1.41037861675307	1.81413817676014	+	0	180	3.5	4.0	sulfur_thiophene	hydrophobic
C_ali_weak_pol	417	68.0	49.97532761812529	1.360671420097653	1.1155702688000178	1.6975412353866888	+	0	180	3.5	4.0	sulfur_thiophene	hbond_weak;hydrophobic
C_ali_don	411	42.0	29.52634716832442	1.4224583813421117	1.0676839095085011	1.7877507313869558	+	0	180	3.5	4.0	sulfur_thiophene	hbond_weak;hydrophobic
C_pi_carbonyl	390	18.0	9.520965740688258	1.890564517323723	1.1603660924611612	2.7533400665223646	+	0	180	3.5	4.0	sulfur_thiophene	desolvation;hydrophobic;pi
